,0,1,2,3,4,5,6,7,8,9,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004615384615384614964
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00058515678587171879774
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044629245026879247135
3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008508540208358106551
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00053451786152745997125
5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0064454350305823047283
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0017932090583159067163
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.8450189214018872623e-05
8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018525944211651725988
9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091551601946156702983
10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0063690241592879810127
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00081283611860829323733
12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0092404182412083703765
13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.008458784491013408194
14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0021224691320030341227
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009319094104234629973
16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0013004643801651173607
17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006460688775370978895
18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0071691013842122795168
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00076562614485485562393
20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0055210436930653391364
21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006187875701898883647
22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.000115989793616985242
23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008978677247333215529
24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015562296714774299842
25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007056323080404225571
26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0056524948935632800695
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005336742245813061903
28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01615584669775365774
29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.013336537238699868669
30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0057968011854152394313
31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.009039986855065500568
32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021874461442270528879
33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0038804824424331134102
34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011469058786629176075
35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0020610667699835711415
36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.006804575146231542586
37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007078248982895890904
38,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0073100346811774973706
39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0024676874026553228385
40,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00015610351125774843108
41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0015571496917506928872
