,0,1,2,3,4,5,6,7,8,9,0
0,0,0,0,0,0,0,0,0,0,0,2.7027027027027027e-05
1,1,0,0,0,0,0,0,0,0,0,2.7027027027027027e-05
2,0,1,0,0,0,0,0,0,0,0,2.7027027027027027e-05
3,1,1,0,0,0,0,0,0,0,0,2.7027027027027027e-05
4,0,0,1,0,0,0,0,0,0,0,2.7027027027027027e-05
5,1,0,1,0,0,0,0,0,0,0,2.7027027027027027e-05
6,0,1,1,0,0,0,0,0,0,0,2.7027027027027027e-05
7,1,1,1,0,0,0,0,0,0,0,2.7027027027027027e-05
8,0,0,0,1,0,0,0,0,0,0,2.7027027027027027e-05
9,1,0,0,1,0,0,0,0,0,0,2.7027027027027027e-05
10,0,1,0,1,0,0,0,0,0,0,2.7027027027027027e-05
11,1,1,0,1,0,0,0,0,0,0,2.7027027027027027e-05
12,0,0,1,1,0,0,0,0,0,0,2.7027027027027027e-05
13,1,0,1,1,0,0,0,0,0,0,2.7027027027027027e-05
14,0,1,1,1,0,0,0,0,0,0,2.7027027027027027e-05
15,1,1,1,1,0,0,0,0,0,0,2.7027027027027027e-05
16,0,0,0,0,1,0,0,0,0,0,2.7027027027027027e-05
17,1,0,0,0,1,0,0,0,0,0,2.7027027027027027e-05
18,0,1,0,0,1,0,0,0,0,0,2.7027027027027027e-05
19,1,1,0,0,1,0,0,0,0,0,2.7027027027027027e-05
20,0,0,1,0,1,0,0,0,0,0,2.7027027027027027e-05
21,1,0,1,0,1,0,0,0,0,0,2.7027027027027027e-05
22,0,1,1,0,1,0,0,0,0,0,2.7027027027027027e-05
23,1,1,1,0,1,0,0,0,0,0,2.7027027027027027e-05
24,0,0,0,1,1,0,0,0,0,0,2.7027027027027027e-05
25,1,0,0,1,1,0,0,0,0,0,2.7027027027027027e-05
26,0,1,0,1,1,0,0,0,0,0,2.7027027027027027e-05
27,1,1,0,1,1,0,0,0,0,0,2.7027027027027027e-05
28,0,0,1,1,1,0,0,0,0,0,2.7027027027027027e-05
29,1,0,1,1,1,0,0,0,0,0,2.7027027027027027e-05
30,0,1,1,1,1,0,0,0,0,0,2.7027027027027027e-05
31,1,1,1,1,1,0,0,0,0,0,2.7027027027027027e-05
32,0,0,0,0,0,1,0,0,0,0,2.7027027027027027e-05
33,1,0,0,0,0,1,0,0,0,0,2.7027027027027027e-05
34,0,1,0,0,0,1,0,0,0,0,2.7027027027027027e-05
35,1,1,0,0,0,1,0,0,0,0,2.7027027027027027e-05
36,0,0,1,0,0,1,0,0,0,0,2.7027027027027027e-05
37,1,0,1,0,0,1,0,0,0,0,2.7027027027027027e-05
38,0,1,1,0,0,1,0,0,0,0,2.7027027027027027e-05
39,1,1,1,0,0,1,0,0,0,0,2.7027027027027027e-05
40,0,0,0,1,0,1,0,0,0,0,2.7027027027027027e-05
41,1,0,0,1,0,1,0,0,0,0,2.7027027027027027e-05
42,0,1,0,1,0,1,0,0,0,0,2.7027027027027027e-05
43,1,1,0,1,0,1,0,0,0,0,2.7027027027027027e-05
44,0,0,1,1,0,1,0,0,0,0,2.7027027027027027e-05
45,1,0,1,1,0,1,0,0,0,0,2.7027027027027027e-05
46,0,1,1,1,0,1,0,0,0,0,2.7027027027027027e-05
47,1,1,1,1,0,1,0,0,0,0,2.7027027027027027e-05
48,0,0,0,0,1,1,0,0,0,0,2.7027027027027027e-05
49,1,0,0,0,1,1,0,0,0,0,2.7027027027027027e-05
50,0,1,0,0,1,1,0,0,0,0,2.7027027027027027e-05
51,1,1,0,0,1,1,0,0,0,0,2.7027027027027027e-05
52,0,0,1,0,1,1,0,0,0,0,2.7027027027027027e-05
53,1,0,1,0,1,1,0,0,0,0,2.7027027027027027e-05
54,0,1,1,0,1,1,0,0,0,0,2.7027027027027027e-05
55,1,1,1,0,1,1,0,0,0,0,2.7027027027027027e-05
56,0,0,0,1,1,1,0,0,0,0,2.7027027027027027e-05
57,1,0,0,1,1,1,0,0,0,0,2.7027027027027027e-05
58,0,1,0,1,1,1,0,0,0,0,2.7027027027027027e-05
59,1,1,0,1,1,1,0,0,0,0,2.7027027027027027e-05
60,0,0,1,1,1,1,0,0,0,0,2.7027027027027027e-05
61,1,0,1,1,1,1,0,0,0,0,2.7027027027027027e-05
62,0,1,1,1,1,1,0,0,0,0,2.7027027027027027e-05
63,1,1,1,1,1,1,0,0,0,0,2.7027027027027027e-05
64,0,0,0,0,0,0,1,0,0,0,2.7027027027027027e-05
65,1,0,0,0,0,0,1,0,0,0,2.7027027027027027e-05
66,0,1,0,0,0,0,1,0,0,0,2.7027027027027027e-05
67,1,1,0,0,0,0,1,0,0,0,2.7027027027027027e-05
68,0,0,1,0,0,0,1,0,0,0,2.7027027027027027e-05
